id,sku,sku_normalized,vendor_sku,source_vendor,product_code,name,description,features,brand,category,subcategory,msrp,original_retail,cost,map_price,has_map_policy,ad_policy,dropship_fee,stock_quantity,warehouse_wi,warehouse_ny,warehouse_tx,warehouse_nv,warehouse_nc,in_stock,weight,height_in,length_in,width_in,uom,upc,country_of_origin,hazardous_code,truck_only,no_ship_ca,pfas,harmonized_us,image_url,image_urls,fitment_year_start,fitment_year_end,fitment_year_ranges,fitment_hd_families,fitment_hd_models,fitment_hd_codes,fitment_other_makes,is_harley_fitment,is_universal,in_oldbook,in_fatbook,drag_part,closeout,is_active,is_discontinued,oem_part_number,brand_code,enrichment_sku,oldbook_page,fatbook_page,part_add_date,slug,created_at,updated_at
127877,23130258,23130258,5022N,PU,A,Trend Windshield,Trend Windshield,"{""Improve aerodynamics and wind protection, always keeping quality, easy assembly, and design."",""A mounting kit is supplied with visual assembly instructions so in few minutes you can enjoy the windscreens mounted on your motorcycle.""}",PUIG HI-TECH PARTS,,,135.85,110.95,91.10,,f,f,9.75,9,9,0,0,0,0,t,3.250,12.100,22.400,19.900,EA,5022000000786,ES,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzQvNy81LzQ3NThCRUQ3LThCRUYtNDNCQS05NDcxLURCMTZERUZCM0QzQSwvMy9ELzQvM0Q0MzhGREItQTlEQi00MzI0LUIyRkUtMDUwM0EyODdFREZE,{http://asset.lemansnet.com/z/LzQvNy81LzQ3NThCRUQ3LThCRUYtNDNCQS05NDcxLURCMTZERUZCM0QzQSwvMy9ELzQvM0Q0MzhGREItQTlEQi00MzI0LUIyRkUtMDUwM0EyODdFREZE},,,,,,,,f,f,f,f,f,f,t,f,5022N,,2313-0258,0,0,2019-02-21,trend-windshield-23130258,2026-04-10 12:48:34.185841+00,2026-04-10 12:48:34.185841+00
137106,35160245,35160245,E161,PU,A,Inner Elastic Carrying Net,Inner Elastic Carrying Net,"{""Inner elastic carrying net for OBK58""}",GIVI,,,24.00,22.00,16.80,,f,t,9.75,18,1,0,0,10,7,t,0.100,0.870,6.600,4.700,EA,8019606202284,IT,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzcvQy9ELzdDRDIzMzg2LUQ2RjktNDlFMC04NUY1LTNFMEVFRDEwNjdGMw==,{http://asset.lemansnet.com/z/LzcvQy9ELzdDRDIzMzg2LUQ2RjktNDlFMC04NUY1LTNFMEVFRDEwNjdGMw==},,,,,,,,f,f,f,t,t,f,t,f,E161,KMVS,3516-0245,0,225,2017-09-06,inner-elastic-carrying-net-35160245,2026-04-10 12:48:40.719231+00,2026-04-10 12:48:40.719231+00
74875,191-17012,19117012,,WPS,,Black Diamond Exhaust Valve,"All KPMI Black Diamond® stainless steel valves are impregnated by a special German process to a depth of .002”, with a surface build up of .0002”. This “Black Diamond®” process improves wear properties, reduces friction, and provides resistance to corrosion and wear that is superior to chrome and nickel electrolysis plating. Black Diamond® Valves are light, strong, one-piece forgings with profiles that provide excellent flow characteristics.",,KPMI,Engine,,37.95,,25.89,,f,f,,0,0,0,0,0,0,f,0.160,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/7b6e-5885c83b72f50.jpg,{http://cdn.wpsstatic.com/images/full/7b6e-5885c83b72f50.jpg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,black-diamond-exhaust-valve-191-17012,2026-04-10 12:48:02.924483+00,2026-04-10 12:48:02.924483+00
138360,FA226,FA226,FA226,PU,A,"Organic Base ""FA"" Brake Pads","Organic Base ""FA"" Brake Pads","{""Made with high-performance aramid fibers"",""Provide excellent stopping power without noise and rotor galling, even on polished rotors"",""Fingertip control and strong, predictable brake response""}",EBC,,,38.02,35.13,23.29,,f,t,9.75,19,0,5,0,14,0,t,0.500,0.390,6.690,5.510,ST,840655059929,GB,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzYvMi81LzYyNUUxRDBBLUQ3NDYtNERCMy04QTg4LTMyN0RBMDdCQTdDNA==,{http://asset.lemansnet.com/z/LzYvMi81LzYyNUUxRDBBLUQ3NDYtNERCMy04QTg4LTMyN0RBMDdCQTdDNA==},,,,,,,,f,f,f,f,f,f,t,f,FA226,,FA226,0,0,2002-08-15,organic-base-fa-brake-pads-fa226,2026-04-10 12:48:41.560166+00,2026-04-10 12:48:41.560166+00
94156,82-96718,8296718,,WPS,,Detach Big-A luggage Rack,,"{""<ul><li>The Cobra Detachable 'Big-A' Flat Rack is a great feature on long trips and easily removable for a stripped clean appearance</li><li>The rack attaches directly to the bikes struts, preventing damage to your fender</li><li>Racks use proprietary release mechanism for a quick and easy removal and installation</li><li>Steel construction available in Chrome or Black</li><li>Measures: 14\""L X 17.5\""W with a 2.5\"" flip in the rear</li><li>Made in the USA</li></ul>""}",COBRA,Luggage,,427.99,,299.59,,f,f,,0,0,0,0,0,0,f,9.480,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/42d3-67803af18ce16.jpeg,{http://cdn.wpsstatic.com/images/full/42d3-67803af18ce16.jpeg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,detach-big-a-luggage-rack-82-96718,2026-04-10 12:48:13.936477+00,2026-04-10 12:48:13.936477+00
132909,30506196,30506196,123251300191L,PU,C,Area Hoodie,Area Hoodie,"{""Content: 80% Cotton / 20% Polyester"",""Fleece body with camo print and Ride logo on front"",""Jersey hood lining, dipped drawcord tips, rib cuffs and hem"",""Internal main label and external label branding""}",ALPINESTARS,,,79.95,79.95,54.37,,f,t,9.75,20,9,2,0,19,0,t,1.100,2.350,12.200,9.000,EA,8059347042008,CN,,f,f,N,6110.20.2041,http://asset.lemansnet.com/z/LzUvRS85LzVFOTMyMzY4LTE2MUYtNEE5RS05MTAwLUUxM0ZBRkJCQkQ4QQ==,{http://asset.lemansnet.com/z/LzUvRS85LzVFOTMyMzY4LTE2MUYtNEE5RS05MTAwLUUxM0ZBRkJCQkQ4QQ==},,,,,,,,f,f,f,f,f,f,t,f,1232-51300-191L,,3050-6196,0,0,2021-11-18,area-hoodie-30506196,2026-04-10 12:48:37.760216+00,2026-04-10 12:48:37.760216+00
101064,01200960,01200960,EP25SUSJXBSV,PU,A,C91 Solid Modular Snow Helmet,C91 Solid Modular Snow Helmet,"{""Advanced Polycarbonate Composite Shell — With adjustable chinbar; Lightweight, superior fit and comfort using advanced CAD technology"",""Advanced Channeling Ventilation System (ACS) — Full front to back airflow flushes heat and humidity up and out"",""Integrated Sun Visor — Black dark smoke sun visor deploys quickly and easily; anti-scratch coated and user friendly sliding system"",""Interior Parts — Moisture-wicking and dry"",""HJ-17 Pinlock® Prepared Shield — Provides 99% UV protection"",""Crown and Cheek Pads — Removable and washable"",""RapidFire™ Shield Replacement System — Simple and secure shield ratchet system provides ultra-quick, tool-less shield replacement"",""Cheek Pads — Interchangeable throughout all shell sizes"",""Glasses Grooves — Accommodates riders who wear eyeglasses and sunglasses"",""Speaker Pockets — for Bluetooth communication"",""Ready for SMART HJC Bluetooth (Bluetooth sold separately)""}",HJC,,,239.99,299.99,143.99,,f,t,9.75,5,5,0,0,0,0,t,0.010,0.010,0.010,0.010,EA,190501183330,VN,,f,f,N,6506.10.3030,http://asset.lemansnet.com/z/LzUvNy8yLzU3MkYwMzI2LTlEMDEtNDZDOS05Nzc1LUI3NzY5RkEzNzZFQg==,{http://asset.lemansnet.com/z/LzUvNy8yLzU3MkYwMzI2LTlEMDEtNDZDOS05Nzc1LUI3NzY5RkEzNzZFQg==},,,,,,,,f,f,f,f,f,f,t,f,EP25SUSJXBSV,,0120-0960,0,0,2025-10-02,c91-solid-modular-snow-helmet-01200960,2026-04-10 12:48:21.050155+00,2026-04-10 12:48:21.050155+00
132247,303024360,303024360,,PU,A,Domain Bonez™ T-Shirt,Domain Bonez™ T-Shirt,"{""52% Cotton / 48% Polyester"",""Water-based screen printed graphic on t-shirt""}",ICON,,,25.00,25.00,16.50,,f,t,9.75,9,0,0,0,9,0,t,0.550,1.000,11.000,9.000,EA,,MX,,f,f,N,6109.10.0040,http://asset.lemansnet.com/z/LzUvNy82LzU3NkY1NTgxLTFDQUUtNDNCMy1CNDhBLTdDNkIzNjVBMzVCQw==,{http://asset.lemansnet.com/z/LzUvNy82LzU3NkY1NTgxLTFDQUUtNDNCMy1CNDhBLTdDNkIzNjVBMzVCQw==},,,,,,,,f,f,f,f,f,f,t,f,3030-24360,,3030-24360,0,0,2024-04-09,domain-bonez-t-shirt-303024360,2026-04-10 12:48:37.482649+00,2026-04-10 12:48:37.482649+00
93836,75-6190L,756190L,,WPS,,Moto-Flex Gloves,"Experience the perfect combination of durability, flexibility, and function with the Moto-Flex Glove from Scorpion EXO. Crafted for all enthusiasts from mountain biking and motocross to open-road motorcycling, Moto-Flex Gloves deliver unparalleled comfort, abrasion resistance and grip.","{""<ul><li>Clarino® Palm</li><li>Reinforced Thumb and Index Finger</li><li>4-way Stretch Fabric</li><li>Touchscreen Conductive Material</li><li>Spandex Stretch Sidewalls</li><li>Perforated Design</li><li>Silicone Grip Material</li><li>Expanding Knuckle Gussets</li><li>Hook and Loop Entry</li><li>Low Profile Cuff</li></ul>""}",SCORPION EXO,Gloves,,32.95,,21.42,,f,f,,0,0,0,0,0,0,f,0.620,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/0fcb-66ec93ec3c494.jpeg,"{http://cdn.wpsstatic.com/images/full/0fcb-66ec93ec3c494.jpeg,http://cdn.wpsstatic.com/images/full/43f4-66ec93ec089c5.jpeg,http://cdn.wpsstatic.com/images/full/5358-66ec93ec362cb.jpeg}",,,,,,,,f,f,f,f,f,f,t,f,,,,,,,moto-flex-gloves-75-6190l,2026-04-10 12:48:13.566201+00,2026-04-10 12:48:13.566201+00
109788,06020573,06020573,LA740010B,PU,E,Angled Handlebar Riser Bushing Kit - 10° - Black,Angled Handlebar Riser Bushing Kit - 10° - Black,"{""Change the angle of your risers or T-Bars without having to install a different set of triple trees"",""Can be installed to face towards or away from the rider"",""Angle the risers toward you for increased pullback and a more comfortable riding position"",""Angle the risers away from you for a custom chopper look without the expense of raking out the front end or switching your handlebars"",""Made in the U.S.A."",""Check handlebar clearance before operating""}",LA CHOPPERS,,,129.99,122.95,84.29,,f,f,9.75,20,11,2,0,10,0,t,0.450,1.180,5.860,4.680,PR,,US,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzkvMy82LzkzNjlBNzY2LTY4NUEtNERFOC1BRkE4LTBENUJDNEZGRDc0MCwvOC81LzkvODU5MDk5MTYtNDM5RS00RDlGLTkwRUEtQTQ0NkRDNTVFQ0FF,{http://asset.lemansnet.com/z/LzkvMy82LzkzNjlBNzY2LTY4NUEtNERFOC1BRkE4LTBENUJDNEZGRDc0MCwvOC81LzkvODU5MDk5MTYtNDM5RS00RDlGLTkwRUEtQTQ0NkRDNTVFQ0FF},,,,,,,,f,f,t,t,t,f,t,f,LA-7400-10B,FHSR,0602-0573,828,1387,2012-11-13,angled-handlebar-riser-bushing-kit-10-black-06020573,2026-04-10 12:48:25.262964+00,2026-04-10 12:48:25.262964+00
2626,1011-3899,10113899,1011-3899,WPS,,Air Filter - Kawasaki,Meet or exceed OEM-quality standards,"{""<ul><li>Meet or exceed OEM-quality standards</li></ul>""}",Emgo,Air Filters,,24.30,,,,f,f,,0,0,0,0,0,0,f,0.750,,,,,,TW,,f,f,,,http://asset.lemansnet.com/z/LzYvMy9FLzYzRTkwN0FFLUM1NzctNDE5OC1CRURDLUVCODU0NTAwNTlFNw==,{http://asset.lemansnet.com/z/LzYvMy9FLzYzRTkwN0FFLUM1NzctNDE5OC1CRURDLUVCODU0NTAwNTlFNw==},,,,,,,,f,f,f,f,f,f,t,f,12-92684,,,,,,air-filter-kawasaki-1011-3899,2026-04-10 12:47:30.37138+00,2026-04-10 12:47:30.37138+00
107179,05060511,05060511,,PU,E,Big Buffalo Engine Guard,Big Buffalo Engine Guard,"{""Made from 1.5\"" diameter steel tubing"",""Made in the USA""}",DRAG SPECIALTIES,,,298.69,283.95,203.32,,f,t,9.75,2,2,0,0,0,0,t,15.010,10.430,40.550,20.870,EA,,US,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzIvOC83LzI4Nzk4Mzg0LTcwNzUtNEQ0NS1CQjlFLTIwQTY0QTkwNDVGQw==,{http://asset.lemansnet.com/z/LzIvOC83LzI4Nzk4Mzg0LTcwNzUtNEQ0NS1CQjlFLTIwQTY0QTkwNDVGQw==},,,,,,,,f,f,t,t,t,f,t,f,05060511,,0506-0511,1066,1751,2008-11-20,big-buffalo-engine-guard-05060511,2026-04-10 12:48:24.046655+00,2026-04-10 12:48:24.046655+00
3266,1131-1820,11311820,1131-1820,WPS,,Clutch Kit,Made in the U.S.A.,"{""<ul><li>Made in the U.S.A.</li></ul>""}",Barnett,Clutch,,198.79,,,,f,f,,0,0,0,0,0,0,f,2.300,,,,,,US,,f,f,,,http://asset.lemansnet.com/z/L0YvMC82L0YwNkY3RkYxLTQwQkMtNDEyNi1BQkY4LTNDQzFGQ0Y4MkE5Mg==,{http://asset.lemansnet.com/z/L0YvMC82L0YwNkY3RkYxLTQwQkMtNDEyNi1BQkY4LTNDQzFGQ0Y4MkE5Mg==},,,,,,,,f,f,f,f,f,f,t,f,303-35-20046,,,,,,clutch-kit-1131-1820,2026-04-10 12:47:30.751596+00,2026-04-10 12:47:30.751596+00
35118,14010465,14010465,60122,WPS,,"RELOCATION FNDR 21"" FLT","RELOCATION FNDR 21"" FLT",,ARLEN NESS,Tire & Wheel,,79.95,,56.00,56.00,f,f,,112,0,0,0,0,0,t,0.700,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,relocation-fndr-21-flt-14010465,2026-04-10 12:47:46.011527+00,2026-04-10 12:47:46.011527+00
42737,17416007,17416007,FK003D623R,WPS,,BRAKE LINE SS FK003D623R,BRAKE LINE SS FK003D623R,,GBRAKES,Brakes,,62.00,,40.30,40.30,f,f,,6,0,0,0,0,0,t,0.350,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,brake-line-ss-fk003d623r-17416007,2026-04-10 12:47:49.092438+00,2026-04-10 12:47:49.092438+00
7932,6520747,6520747,6520747,WPS,,CABLE CLUTCH HONDA,,,PARTS UNLIMITED,Clutch,,20.35,,8.65,20.35,f,f,,3,0,0,0,0,0,t,,,,,Each,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,cable-clutch-honda-6520747,2026-04-10 12:47:33.442601+00,2026-04-10 12:47:33.442601+00
113407,06360587,06360587,55422,PU,E,Gen 2 Drink Holder,Gen 2 Drink Holder,"{""Soft, contoured, rubber neoprene basket and rubber lined ring"",""Weatherproof and fade resistant"",""Black nylon components"",""Compatible with Gen 2 ball mount system"",""Ball mount system allows for a broad range of placement and angle adjustment""}",CIRO,,,92.99,89.99,60.50,,f,t,9.75,20,15,20,20,14,20,t,1.320,7.640,5.080,4.610,KT,,CN,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzcvQy9DLzdDQzUwQ0NCLUYxNjAtNEM4RS1CNDBBLUVFMkQyMUU3MkJGMCwvMy9FL0QvM0VENzk3RTctNUJCOS00NUVDLTk0MDYtNzY5OTA5MEM3QzMyLC8wLzAvQy8wMENBMDhFOC01REM2LTQ1QjgtOEM4NS05ODNCNUZENDgzRDE=,{http://asset.lemansnet.com/z/LzcvQy9DLzdDQzUwQ0NCLUYxNjAtNEM4RS1CNDBBLUVFMkQyMUU3MkJGMCwvMy9FL0QvM0VENzk3RTctNUJCOS00NUVDLTk0MDYtNzY5OTA5MEM3QzMyLC8wLzAvQy8wMENBMDhFOC01REM2LTQ1QjgtOEM4NS05ODNCNUZENDgzRDE=},,,,,,,,f,f,f,t,t,f,t,f,55422,,0636-0587,0,2027,2024-05-20,gen-2-drink-holder-06360587,2026-04-10 12:48:26.911213+00,2026-04-10 12:48:26.911213+00
34611,13130040,13130040,PWSHKK11021,WPS,,BEARING-SHOCK KIT,BEARING-SHOCK KIT,,PIVOT WORKS,Suspension,,62.91,,40.90,40.90,f,f,,22,0,0,0,0,0,t,0.300,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,bearing-shock-kit-13130040,2026-04-10 12:47:45.816129+00,2026-04-10 12:47:45.816129+00
110700,06101336,06101336,LA8150KT216,PU,E,"Complete Stainless Braided Handlebar Cable/Brake Line Kit - 15""-17"" Handlebars - '11-'14 Softail","Complete Stainless Braided Handlebar Cable/Brake Line Kit - 15""-17"" Handlebars - '11-'14 Softail","{""Take \""cable calculation\"" headaches out of swapping handlebars"",""Kit includes the correct length cables, brake lines and wire extensions you need so you can complete a handlebar swap"",""Stainless braided kit includes throttle cable, idle cable (unless noted), clutch cable, brake lines, chrome \""T\"" brake line junction, banjo bolts, fittings and copper crush washers"",""Made in the U.S.A."",""Kit is based on using 2\"" risers with Ape Hanger handlebars.""}",LA CHOPPERS,,,622.99,593.95,410.79,,f,f,9.75,7,3,2,1,1,0,t,3.400,4.740,12.420,10.370,KT,,US,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/L0IvNi9DL0I2QzkzQ0Q5LTFDMjUtNEE5NC1CREZBLURCMzA2QzM2NzVGRg==,{http://asset.lemansnet.com/z/L0IvNi9DL0I2QzkzQ0Q5LTFDMjUtNEE5NC1CREZBLURCMzA2QzM2NzVGRg==},2011,2014,"[{""end"": 2014, ""start"": 2011}]",{Softail},,,,t,f,f,t,t,f,t,f,LA-8150KT2-16,FHSR,0610-1336,0,1507,2014-08-11,complete-stainless-braided-handlebar-cable-brake-line-kit-15-17-handlebars-11-14-06101336,2026-04-10 12:48:25.695143+00,2026-04-10 12:48:25.695143+00
128214,27020228,27020228,6503919M,PU,A,Nucleon KR-Celli Back Protection Insert,Nucleon KR-Celli Back Protection Insert,"{""Super lightweight back protector insert in three waist-to-shoulder dimensions to cover all body sizes"",""Triple segmented back shell plate is constructed from a high-performance polymeric material blend for optimized flexibility and excellent weight saving properties"",""Structural design from center towards the outside provides the perfect balance between force dispersion and energy absorption"",""Unique cell microstructure designed for advanced energy absorption, adaptivity, maximum breathability and air-flow"",""Ergonomic protection plate contours to the natural curve of the back ensuring optimum fit while riding"",""Horizontal flexion grooves for an adaptive fit in different riding position"",""Soft comfortable airmesh on the body side of the protector offers maximum breathability and rider comfort""}",ALPINESTARS,,,69.95,54.95,49.00,,f,t,9.75,20,0,0,0,20,0,t,0.800,1.880,20.000,9.600,EA,8033637179223,CN,,f,f,N,9506.99.6080,http://asset.lemansnet.com/z/LzgvNi9ELzg2RDVEMTZGLThDN0MtNDgwRS05M0QwLTk0MTUwQzlCRDEwQQ==,{http://asset.lemansnet.com/z/LzgvNi9ELzg2RDVEMTZGLThDN0MtNDgwRS05M0QwLTk0MTUwQzlCRDEwQQ==},,,,,,,,f,f,f,f,f,f,t,f,6503919M,,2702-0228,0,0,2018-01-18,nucleon-kr-celli-back-protection-insert-27020228,2026-04-10 12:48:34.415507+00,2026-04-10 12:48:34.415507+00
71477,M440,M440,CM440,WPS,,CLYMER HON VT1100 SHADOW,CLYMER HON VT1100 SHADOW,,CLYMER,Tire & Wheel,,49.95,,30.70,30.70,f,f,,0,0,0,0,0,0,f,1.560,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,clymer-hon-vt1100-shadow-m440,2026-04-10 12:48:01.413377+00,2026-04-10 12:48:01.413377+00
82776,830-1195,8301195,,WPS,,Inner Primary Mounting Kit,,,COLONY MACHINE,Hardware/Fasteners/Fittings,,25.95,,13.79,,f,f,,0,0,0,0,0,0,f,0.525,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/41b3-5cdf11037407f.jpg,{http://cdn.wpsstatic.com/images/full/41b3-5cdf11037407f.jpg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,inner-primary-mounting-kit-830-1195,2026-04-10 12:48:07.150587+00,2026-04-10 12:48:07.150587+00
27510,11311141,11311141,DPK214,WPS,,CLUTCH KIT DP ATV DPK214,CLUTCH KIT DP ATV DPK214,,DP BRAKES,Clutch,,311.95,,196.40,196.40,f,f,,4,0,0,0,0,0,t,2.260,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,clutch-kit-dp-atv-dpk214-11311141,2026-04-10 12:47:42.751162+00,2026-04-10 12:47:42.751162+00
25238,10113852,10113852,HFA1622,WPS,,AIR FILTER HON CB CBR650,AIR FILTER HON CB CBR650,,HIFLOFILTRO,Air Filters,,16.75,,10.50,10.50,f,f,,12,0,0,0,0,0,t,0.650,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,air-filter-hon-cb-cbr650-10113852,2026-04-10 12:47:41.629054+00,2026-04-10 12:47:41.629054+00
82741,73-89809,7389809,,WPS,,Sentinel Helmet Chin Vent,,,FLY RACING,Helmet Accessories,,21.95,,13.99,21.95,f,f,,0,0,0,0,0,0,f,0.050,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/bc17-5a3a9a96b0eb2.jpg,{http://cdn.wpsstatic.com/images/full/bc17-5a3a9a96b0eb2.jpg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,sentinel-helmet-chin-vent-73-89809,2026-04-10 12:48:07.150587+00,2026-04-10 12:48:07.150587+00
126107,12112851,12112851,JTA89044ORG,PU,A,Rear Sprocket - Aluminum - 44 Tooth - Orange - RC 390,Rear Sprocket - Aluminum - 44 Tooth - Orange - RC 390,"{""Made from aviation-grade 7075-T6 aluminum alloy, optimal lightweight design and CNC machined for performance and lifespan"",""Manufactured from the best materials with a special self-cleaning design, and hand-finished to perfection""}",JT SPROCKETS,,,35.50,29.95,22.00,,f,f,9.75,18,0,8,8,1,1,t,0.910,0.430,12.010,10.910,EA,824225410587,CN,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzEvNy9DLzE3QzkwMjZBLTkyNTktNDFBQi04QzY0LTQzOUVBRjFBODNDNw==,{http://asset.lemansnet.com/z/LzEvNy9DLzE3QzkwMjZBLTkyNTktNDFBQi04QzY0LTQzOUVBRjFBODNDNw==},,,,,,,,f,f,f,f,f,f,t,f,JTA890.44ORG,FHRG,1211-2851,0,0,2024-07-03,rear-sprocket-aluminum-44-tooth-orange-rc-390-12112851,2026-04-10 12:48:33.255064+00,2026-04-10 12:48:33.255064+00
45896,18602164,18602164,5501665,WPS,,"INSERT PWR TUNE 2""","INSERT PWR TUNE 2""",,S&S CYCLE,Tire & Wheel,,25.95,,18.17,18.17,f,f,,36,0,0,0,0,0,t,0.400,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,insert-pwr-tune-2-18602164,2026-04-10 12:47:50.398093+00,2026-04-10 12:47:50.398093+00
112909,06340030,06340030,BE512K,PU,A,Handlebar End Sliders - Black,Handlebar End Sliders - Black,"{""Assist in minimizing crash damage in the event of a fall"",""Help reduce handlebar vibration"",""Made from Delrin plastic""}",VORTEX,,,32.95,32.95,20.97,,f,f,9.75,19,19,0,0,0,0,t,0.250,1.300,6.400,5.400,PR,,US,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/L0UvQi80L0VCNDgwRDBCLURGMUItNDk5MS05QkU5LTlEQ0M4QkI1MzdDMg==,{http://asset.lemansnet.com/z/L0UvQi80L0VCNDgwRDBCLURGMUItNDk5MS05QkU5LTlEQ0M4QkI1MzdDMg==},,,,,,,,f,f,f,f,f,f,t,f,BE512K,FCWB,0634-0030,0,0,2005-03-25,handlebar-end-sliders-black-06340030,2026-04-10 12:48:26.62111+00,2026-04-10 12:48:26.62111+00
31106,12200399,12200399,M420128,WPS,,CHAIN RK M420 X 128 LINKS,CHAIN RK M420 X 128 LINKS,,RK,Chains,,23.64,,14.19,14.19,f,f,,26,0,0,0,0,0,t,2.100,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,chain-rk-m420-x-128-links-12200399,2026-04-10 12:47:44.287708+00,2026-04-10 12:47:44.287708+00
678,23500253,23500253,02092016SCABM,WPS,,TRIM W/S SCALP 14-19FL CC,"CNC laser cut from 6061 T-6 aluminum
Made in the U.S.A.",,PERFORMANCE MACHINE (PM),Wheels,,116.95,,81.90,116.95,f,f,,4,0,0,0,0,0,t,0.440,,,,Each,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,trim-w-s-scalp-14-19fl-cc-23500253,2026-04-10 12:47:28.716065+00,2026-04-10 12:47:28.716065+00
101924,01331542,01331542,104833,PU,A,Delta 6 Duct - Aluminum Silver,Delta 6 Duct - Aluminum Silver,"{""Replacement duct for XD-5 helmets"",""Comes with double-sided tape already applied""}",ARAI HELMETS,,,10.95,9.95,6.79,,f,t,9.75,20,18,0,0,2,0,t,0.500,0.500,7.500,6.250,EA,685311190468,JP,,f,f,N,3926.90.9989,http://asset.lemansnet.com/z/LzkvQi8yLzlCMjgwQTI0LURCNjktNERBNS1COTc4LUY3NDY4NzIyMDUxMQ==,{http://asset.lemansnet.com/z/LzkvQi8yLzlCMjgwQTI0LURCNjktNERBNS1COTc4LUY3NDY4NzIyMDUxMQ==},,,,,,,,f,f,f,f,f,f,t,f,104833,GCWC,0133-1542,0,0,2023-08-28,delta-6-duct-aluminum-silver-01331542,2026-04-10 12:48:21.261901+00,2026-04-10 12:48:21.261901+00
22651,10031810,10031810,10031810,WPS,,CHOKE PLUNGER KIT,CHOKE PLUNGER KIT,,PARTS UNLIMITED,Tire & Wheel,,38.42,,23.05,23.05,f,f,,16,0,0,0,0,0,t,0.100,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,choke-plunger-kit-10031810,2026-04-10 12:47:40.474922+00,2026-04-10 12:47:40.474922+00
119160,08011934,08011934,,PU,E,Predator III Seat,Predator III Seat,"{""Contoured seating area for maximum comfort"",""3/16\"" ABS thermoformed seat base for a perfect fit"",""High quality automotive grade vinyl cover"",""Molded polyurethane foam interior"",""Rubber Bumpers and fully carpeted bottom to protect paint"",""Seat is made narrow up front for better leg clearance"",""Includes all mounting hardware"",""Made in USA""}",DRAG SPECIALTIES SEATS,,,447.95,447.95,304.40,,f,t,9.75,17,13,0,0,2,2,t,8.800,12.000,34.500,15.250,EA,,US,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzMvMi9ELzMyRDI5QTdELTc1RDAtNEEzMy04RTU2LTVBRTk3MEUzNzFGQywvNC83LzYvNDc2RkZGMkYtNEREQS00NzFDLTk4OTItMkE1MzNBRjFBNzBDLC9GL0MvQS9GQ0E3QjFBNy1FNjdDLTQ4OEUtOTVDMS05NENCQUNBMTRFN0UsL0IvQS9FL0JBRUJDMjZCLTFERTYtNEU2NC1BNDBGLUI5QTA1QTM4MUNBNw==,{http://asset.lemansnet.com/z/LzMvMi9ELzMyRDI5QTdELTc1RDAtNEEzMy04RTU2LTVBRTk3MEUzNzFGQywvNC83LzYvNDc2RkZGMkYtNEREQS00NzFDLTk4OTItMkE1MzNBRjFBNzBDLC9GL0MvQS9GQ0E3QjFBNy1FNjdDLTQ4OEUtOTVDMS05NENCQUNBMTRFN0UsL0IvQS9FL0JBRUJDMjZCLTFERTYtNEU2NC1BNDBGLUI5QTA1QTM4MUNBNw==},,,,,,,,f,f,f,t,t,f,t,f,4690E,,0801-1934,0,309,2024-10-15,predator-iii-seat-08011934,2026-04-10 12:48:29.835623+00,2026-04-10 12:48:29.835623+00
