sku,product_name,product_url,price,oem_no,fitment_raw,description,uom,finish,manufacturer,origin,catalog_pages,replacement_items,tech_note,extra_attributes,source,error
37-0850,"Flexloc Nuts 10/32"" Cadmium",https://www2.vtwinmfg.com/flexloc-nuts-10-32-cadmium.html,$12.47,,All Models,"Cadmium flexloc nuts is 10/32"".",10 - PK,,V-Twin,USA,1335,,,"{""Type"": ""Fine""}",product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
12-1567,Oil Pump Assembly,https://www2.vtwinmfg.com/oil-pump-assembly-8.html,$138.34,,FL 1941-1947,Oil pump assembly includes four gears and keys to fit shaft key ways.,1 - EA,,V-Twin,Imported,,12-0169 - Scavenger Oil Pump Idler Gear 12-0179 - Oil Pump Feed Idler Gear 12-0167 - Scavenger Oil Pump Gear Drive 12-1221 - Oil Pump Feed Drive Gear,,,product_page,
16-1728,Pushrod Cover Clip Tool,https://www2.vtwinmfg.com/pushrod-cover-clip-tool.html,$20.87,,XL 1957-2003 | FXD 1991-2017 | FL 1941-1984 | FXST 1984-2017 | EL 1936-1940 | FX 1971-1984 | FLT 1979-UP | FXR 1982-1994 | FLST 1986-2017,Sifton pushrod cover compressor tool allows removal and installation of pushrod clip.,1 - EA,,Sifton,Imported,1296,,,,product_page,
12-0204,Oil Pump Drive Gear Key,https://www2.vtwinmfg.com/oil-pump-gear-key.html,$20.96,26340-36,FL 1941-1967 | XL 1960-1970,Key for oil pump gear.,10 - PK,,Eastern,USA,175,,,,product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
16-6529,Rocker Box Ratcheting Wrench,https://www2.vtwinmfg.com/rocker-box-ratcheting-wrench.html,$36.56,94057-09,FXST 1990-2017 | FXD 1993-2017 | FLT 1993-2006 Except 1995-2001 EFI | XL 1988-2006 | FXR 1990-1994 | FLST 1990-2017,"Reversible Ratcheting Type Wrench features low profile design to allow clearance between frame and engine, has a long handle for increased reach. Replacement bits are sold separately.",1 - EA,,Motorshop,Imported,1300,,Suggested to use #16-6530 replacement bits.,,product_page,
8767-10,Handlebar Lever Allen Screw,https://www2.vtwinmfg.com/handlebar-lever-allen-screw.html,$20.99,,FLT 1985-1995 | FLT 1982-1984 | XL 1982-1995 | FLST 1986-1995 | FX 1982-1984 | FXR 1982-1994 | FXST 1984-1995 | FXR 1985-1994 | FXD 1991-1995,Handlebar lever allen screw.,10 - SET,,Colony,USA,1063,,,,product_page,
32-1416,"Black 30"" Flexible Battery Cable",https://www2.vtwinmfg.com/black-30-flexible-battery-cable.html,$51.79,,Custom application,"Flexible battery cable by Volt Tech features a #4 gauge cable manufactured with pure electrolytic-grade #36 gauge tinned copper strands for maximum current transfer and flexibility. Cable is specially rated 125°C, oil and gas resistant, and features a black ultra-flexible translucent jacket.",1 - EA,,All Balls Racing,USA,377,,,"{""Size"": ""30 inch"", ""Type"": ""Cable""}",product_page,
41-0194,Spectro Heavy Duty DOT 5 Silicone Brake Fluid,https://www2.vtwinmfg.com/dot-5-brake-fluid.html,$53.29,,All models,Spectro heavy duty golden blend DOT 5 silicone brake fluid comes in a 12 ounce bottle. Designed to surpass all DOT 5 specifications and requirements. Heavy duty DOT 5 is the ideal brake fluid for all Twins specifying a DOT 5 fluid but its better because this fluid beats spec in every way. Meets full OEM requirements and should be used according to the manufacturer's instructions. This fluid is non-hygroscopic and will not absorb water or harm painted surfaces. Specially formulated for all applications. **NOTE: Do not use when DOT 5.1 or DOT 4 fluid is specified.,1 - EA,,Spectro Oils,USA,1288,,,,product_page,
37-0850,"Flexloc Nuts 10/32"" Cadmium",https://www2.vtwinmfg.com/flexloc-nuts-10-32-cadmium.html,$12.47,,All Models,"Cadmium flexloc nuts is 10/32"".",10 - PK,,V-Twin,USA,1335,,,"{""Type"": ""Fine""}",product_page,
16-0064,Oil Line Hose Clamp,https://www2.vtwinmfg.com/oil-line-hose-clamp.html,$18.64,,Custom application,"Oil line hose clamp is stainless steel with inner diameter of 45/64"".",10 - PK,,Oetiker,USA,1302,,,,product_page,
12-1567,Oil Pump Assembly,https://www2.vtwinmfg.com/oil-pump-assembly-8.html,$138.34,,FL 1941-1947,Oil pump assembly includes four gears and keys to fit shaft key ways.,1 - EA,,V-Twin,Imported,,12-0169 - Scavenger Oil Pump Idler Gear 12-0179 - Oil Pump Feed Idler Gear 12-0167 - Scavenger Oil Pump Gear Drive 12-1221 - Oil Pump Feed Drive Gear,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
12-0204,Oil Pump Drive Gear Key,https://www2.vtwinmfg.com/oil-pump-gear-key.html,$20.96,26340-36,FL 1941-1967 | XL 1960-1970,Key for oil pump gear.,10 - PK,,Eastern,USA,175,,,,product_page,
12-9929,Replica Oil Pump Assembly,https://www2.vtwinmfg.com/replica-oil-pump-assembly.html,$211.36,26204-91A,XL 1991-UP,Oil pump assembly is fully assembled,1 - EA,,Motorshop,Imported,880,,,,product_page,
8767-10,Handlebar Lever Allen Screw,https://www2.vtwinmfg.com/handlebar-lever-allen-screw.html,$20.99,,FLT 1985-1995 | FLT 1982-1984 | XL 1982-1995 | FLST 1986-1995 | FX 1982-1984 | FXR 1982-1994 | FXST 1984-1995 | FXR 1985-1994 | FXD 1991-1995,Handlebar lever allen screw.,10 - SET,,Colony,USA,1063,,,,product_page,
32-1416,"Black 30"" Flexible Battery Cable",https://www2.vtwinmfg.com/black-30-flexible-battery-cable.html,$51.79,,Custom application,"Flexible battery cable by Volt Tech features a #4 gauge cable manufactured with pure electrolytic-grade #36 gauge tinned copper strands for maximum current transfer and flexibility. Cable is specially rated 125°C, oil and gas resistant, and features a black ultra-flexible translucent jacket.",1 - EA,,All Balls Racing,USA,377,,,"{""Size"": ""30 inch"", ""Type"": ""Cable""}",product_page,
17-1520,Transmission Countershaft Reverse Gear,https://www2.vtwinmfg.com/catalog/product/view/id/8286/s/transmission-countershaft-reverse-gear/,$262.04,35703-39,FL 1941-1954,Countershaft cluster 3-speed and reverse gear has 19 and 15 teeth. Do not include speed drive gear.,1 - EA,,Motorshop,Imported,546,,,"{""Type"": ""3-Speed""}",product_page,
12-1554,,,,,,,,,,,,,,,not_found,
12-2110,Carburetor Mount Stud Set,https://www2.vtwinmfg.com/carburetor-mount-stud-set-1.html,$10.74,29254-78,XL 1976-1987 | FXR 1982-1989 | FL 1978-1984 | FX 1978-1984 | FXST 1984-1989 | FLST 1986-1989,"Carburetor mount stud two piece set has 5/16"" - 18UNC coarse thread on one end and 5/16"" - 24UNF fine thread on the other end, and is 1-1/4"" long. Sold as a pair",1 - SET,,Gardner-Westcott,USA,406,,,,product_page,
16-0064,Oil Line Hose Clamp,https://www2.vtwinmfg.com/oil-line-hose-clamp.html,$18.64,,Custom application,"Oil line hose clamp is stainless steel with inner diameter of 45/64"".",10 - PK,,Oetiker,USA,1302,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
12-9929,Replica Oil Pump Assembly,https://www2.vtwinmfg.com/replica-oil-pump-assembly.html,$211.36,26204-91A,XL 1991-UP,Oil pump assembly is fully assembled,1 - EA,,Motorshop,Imported,880,,,,product_page,
39-0124,Speedometer Adapter Ring Kit Chrome,https://www2.vtwinmfg.com/chrome-speedometer-adapter-ring.html,$63.63,,FL 1941-1995 | EL 1936-1952,"Speedometer adapter ring kit will mount 3-3/8"" O.D. tachometer, speedometer or 85mm GPS speedometer. Kit includes chrome adapter ring and bracket. For stamped steel 2 and 3 light cateye dash panels, steel dash panels and cast 1968-1995 type. For use with 85mm GPS speedometers. Kit includes clamp to secure adapter ring to the dash. *NOTE: Kit fits dash panels as noted by years.",1 - KIT,,V-Twin,Imported,,,,"{""Measurements"": ""Inner Diameter: 3-3/8\"" Outer Diameter: 4-3/4\"""", ""Inner Diameter: 3-3/8\"""": ""Outer Diameter: 4-3/4\""""}",product_page,
17-1520,Transmission Countershaft Reverse Gear,https://www2.vtwinmfg.com/catalog/product/view/id/8286/s/transmission-countershaft-reverse-gear/,$262.04,35703-39,FL 1941-1954,Countershaft cluster 3-speed and reverse gear has 19 and 15 teeth. Do not include speed drive gear.,1 - EA,,Motorshop,Imported,546,,,"{""Type"": ""3-Speed""}",product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
12-2110,Carburetor Mount Stud Set,https://www2.vtwinmfg.com/carburetor-mount-stud-set-1.html,$10.74,29254-78,XL 1976-1987 | FXR 1982-1989 | FL 1978-1984 | FX 1978-1984 | FXST 1984-1989 | FLST 1986-1989,"Carburetor mount stud two piece set has 5/16"" - 18UNC coarse thread on one end and 5/16"" - 24UNF fine thread on the other end, and is 1-1/4"" long. Sold as a pair",1 - SET,,Gardner-Westcott,USA,406,,,,product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
25-2020,,,,,,,,,,,,,,,not_found,
35-0409,Power Intake Manifold Clamp Kit with Flat Seals,https://www2.vtwinmfg.com/power-intake-manifold-clamp-kit-with-flat-seals.html,$29.15,,FL 1978-1984 | FX 1978-1984 | XL 1978-1984,"Stainless steel power intake clamp set features a ""floating bridge."" Kit includes flat seals. This kit closes the gap under the ""T"" bolt for a total 360° wrap around seal. *NOTE: Includes USA made clamps.",1 - KIT,,V-Twin,USA,734,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
39-0124,Speedometer Adapter Ring Kit Chrome,https://www2.vtwinmfg.com/chrome-speedometer-adapter-ring.html,$63.63,,FL 1941-1995 | EL 1936-1952,"Speedometer adapter ring kit will mount 3-3/8"" O.D. tachometer, speedometer or 85mm GPS speedometer. Kit includes chrome adapter ring and bracket. For stamped steel 2 and 3 light cateye dash panels, steel dash panels and cast 1968-1995 type. For use with 85mm GPS speedometers. Kit includes clamp to secure adapter ring to the dash. *NOTE: Kit fits dash panels as noted by years.",1 - KIT,,V-Twin,Imported,,,,"{""Measurements"": ""Inner Diameter: 3-3/8\"" Outer Diameter: 4-3/4\"""", ""Inner Diameter: 3-3/8\"""": ""Outer Diameter: 4-3/4\""""}",product_page,
36-0520,Chrome Cable Wrap,https://www2.vtwinmfg.com/chrome-cable-wrap.html,$10.67,,All models,Chrome cable wrap measures 5mm inner diameter x 5' long. Accepts wires with a diameter of up to 5mm.,1 - EA,,V-Twin,Imported,421,,,,product_page,
16-1042,Sifton Outer Primary Cover Starter Bearing Removal Tool,https://www2.vtwinmfg.com/sifton-outer-primary-cover-starter-bearing-removal-tool.html,$60.18,,FL 1965-1984 | FXR 1984-1988 | FLT 1984-1988 | FX 1971-1984 | XL 1967-1979 | FXST 1984-1988,"Sifton outer primary cover starter bearing removal tool removes 9063 Torrington needle bearing for Big Twin and XL covers. *NOTE: This tool will also remove the OEM #35961-52 bearing in countershaft gear (late) 4-speed Big Twin and also the 4-speed Sportster clutch gear.                                                                                                                                                                                                                                                                                                                                                                *NOTE: The shaft diameter, before the flare, measures 0.674"".",1 - EA,,Sifton,Imported,1306,,Suggested to use with #12-0318 Outer Primary Cover Needle   Bearing. Suggested to use with #12-0395 Needle Bearing for Outer     Primary Cover and Starter Housing.,"{""Measurements"": ""Length: 5-1/2\""""}",product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
36-0249,,,,,,,,,,,,,,,not_found,
28-0116,Jack Hammer Style Grip Set,https://www2.vtwinmfg.com/jack-hammer-style-grip-set-3.html,$23.06,,FX 1974-1984 | FL 1974-1984 | FXD 1991-2017 | FLST 1986-2015 | XL 1974-2022 | FLT 1979-2007 | FXR 1982-1994 | FXST 1984-2015,"Universal 1"" Jack Hammer black rubber grip set for left side 1"" + 1-1/8"" throttle grips, 1960's Anderson style. Set of two.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         Our original ""Jack Hammer"" grip style offered by V-Twin since the 1990's. Originally developed by Anderson Cycle Products.",1 - SET,,Wyatt Gatling,Imported,414,,,"{""Style"": ""Jack Hammer""}",product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
36-0358,Flanders 1/4 Turn Throttle Assembly Alloy,https://www2.vtwinmfg.com/flanders-grip-set.html,$196.42,,Custom application,"Alloy throttle housing features an aluminum construction includes barrel end to install after cable is shortened. Features 1/4 quick response turn operation. Throttle tube is a machined aluminum tube for 1"" handlebars. For pull type operation. For use with a quick throttle cable. Accepts OE type throttle cables with snap ring. Sold as a pair. Includes machined aluminun 1"" throttle assembly with miniture cable roller chain pull mechanism, cable and Jack Hammer grips.",1 - SET,,V-Twin,Imported,414,,Suggested to use with #36-0347 Quick Throttle Cable.,,product_page,
35-0409,Power Intake Manifold Clamp Kit with Flat Seals,https://www2.vtwinmfg.com/power-intake-manifold-clamp-kit-with-flat-seals.html,$29.15,,FL 1978-1984 | FX 1978-1984 | XL 1978-1984,"Stainless steel power intake clamp set features a ""floating bridge."" Kit includes flat seals. This kit closes the gap under the ""T"" bolt for a total 360° wrap around seal. *NOTE: Includes USA made clamps.",1 - KIT,,V-Twin,USA,734,,,,product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
31-9943,"Throttle Cable Clamp 1"" Chrome",https://www2.vtwinmfg.com/throttle-cable-clamp-chrome.html,$14.27,,All models,"Chrome throttle cable clamp with slot for 2 cables is for 1"" tubes.",1 - EA,,V-Twin,Imported,418,,,,product_page,
36-0520,Chrome Cable Wrap,https://www2.vtwinmfg.com/chrome-cable-wrap.html,$10.67,,All models,Chrome cable wrap measures 5mm inner diameter x 5' long. Accepts wires with a diameter of up to 5mm.,1 - EA,,V-Twin,Imported,421,,,,product_page,
16-1042,Sifton Outer Primary Cover Starter Bearing Removal Tool,https://www2.vtwinmfg.com/sifton-outer-primary-cover-starter-bearing-removal-tool.html,$60.18,,FL 1965-1984 | FXR 1984-1988 | FLT 1984-1988 | FX 1971-1984 | XL 1967-1979 | FXST 1984-1988,"Sifton outer primary cover starter bearing removal tool removes 9063 Torrington needle bearing for Big Twin and XL covers. *NOTE: This tool will also remove the OEM #35961-52 bearing in countershaft gear (late) 4-speed Big Twin and also the 4-speed Sportster clutch gear.                                                                                                                                                                                                                                                                                                                                                                *NOTE: The shaft diameter, before the flare, measures 0.674"".",1 - EA,,Sifton,Imported,1306,,Suggested to use with #12-0318 Outer Primary Cover Needle   Bearing. Suggested to use with #12-0395 Needle Bearing for Outer     Primary Cover and Starter Housing.,"{""Measurements"": ""Length: 5-1/2\""""}",product_page,
36-0588,Chrome Dual Throttle Cable Separator Clamp,https://www2.vtwinmfg.com/chrome-dual-throttle-cable-separator-clamp-1.html,$12.60,,All models,"This Maltese style dual throttle chrome cable clamp features a two piece design with two holes, constructed of aluminum.",1 - EA,,V-Twin,Imported,418,,,,product_page,
36-0577,,,,,,,,,,,,,,,not_found,
28-0116,Jack Hammer Style Grip Set,https://www2.vtwinmfg.com/jack-hammer-style-grip-set-3.html,$23.06,,FX 1974-1984 | FL 1974-1984 | FXD 1991-2017 | FLST 1986-2015 | XL 1974-2022 | FLT 1979-2007 | FXR 1982-1994 | FXST 1984-2015,"Universal 1"" Jack Hammer black rubber grip set for left side 1"" + 1-1/8"" throttle grips, 1960's Anderson style. Set of two.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         Our original ""Jack Hammer"" grip style offered by V-Twin since the 1990's. Originally developed by Anderson Cycle Products.",1 - SET,,Wyatt Gatling,Imported,414,,,"{""Style"": ""Jack Hammer""}",product_page,
25-1271,Polished Brass Flanders Riser Set,https://www2.vtwinmfg.com/polished-brass-flanders-riser-set.html,$198.35,,W 1941-1952 | FL 1941-1948 | G 1941-1957,"Flanders 3-1/2"" riser set is short style with a 3-1/2"" center to center rise. Features a forged solid brass construction for greater density and are polished for a smoother surface finish. For 1"" handlebars. Sold as a pair. Casted solid brass risers start out as a raw castings and generally have imperfection on the surface, like casting voids or pits. These will dull with age, but can be repolished to a high luster. Brass is soft so be careful not to dent them with a wrench or hammer.",1 - SET,,MCM,Imported,803,,,"{""Size"": ""3-1/2 inch"", ""Style"": ""Flander""}",product_page,
36-0588,Chrome Dual Throttle Cable Separator Clamp,https://www2.vtwinmfg.com/chrome-dual-throttle-cable-separator-clamp-1.html,$12.60,,All models,"This Maltese style dual throttle chrome cable clamp features a two piece design with two holes, constructed of aluminum.",1 - EA,,V-Twin,Imported,418,,,,product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
31-9943,"Throttle Cable Clamp 1"" Chrome",https://www2.vtwinmfg.com/throttle-cable-clamp-chrome.html,$14.27,,All models,"Chrome throttle cable clamp with slot for 2 cables is for 1"" tubes.",1 - EA,,V-Twin,Imported,418,,,,product_page,
36-0588,Chrome Dual Throttle Cable Separator Clamp,https://www2.vtwinmfg.com/chrome-dual-throttle-cable-separator-clamp-1.html,$12.60,,All models,"This Maltese style dual throttle chrome cable clamp features a two piece design with two holes, constructed of aluminum.",1 - EA,,V-Twin,Imported,418,,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
25-1271,Polished Brass Flanders Riser Set,https://www2.vtwinmfg.com/polished-brass-flanders-riser-set.html,$198.35,,W 1941-1952 | FL 1941-1948 | G 1941-1957,"Flanders 3-1/2"" riser set is short style with a 3-1/2"" center to center rise. Features a forged solid brass construction for greater density and are polished for a smoother surface finish. For 1"" handlebars. Sold as a pair. Casted solid brass risers start out as a raw castings and generally have imperfection on the surface, like casting voids or pits. These will dull with age, but can be repolished to a high luster. Brass is soft so be careful not to dent them with a wrench or hammer.",1 - SET,,MCM,Imported,803,,,"{""Size"": ""3-1/2 inch"", ""Style"": ""Flander""}",product_page,
36-0588,Chrome Dual Throttle Cable Separator Clamp,https://www2.vtwinmfg.com/chrome-dual-throttle-cable-separator-clamp-1.html,$12.60,,All models,"This Maltese style dual throttle chrome cable clamp features a two piece design with two holes, constructed of aluminum.",1 - EA,,V-Twin,Imported,418,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
37-8220,,,,,,,,,,,,,,,not_found,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
37-8377,"Black Hex Flat Cap Screw 3/8""-24 x 3/4""",https://www2.vtwinmfg.com/black-hex-flat-cap-bolt-3-8-24-x-3-4.html,$9.16,,All Models,"Black hex flat cap screw is 3/8""-24 x 3/4"" with a 7/32"" hex size.",1 - EA,,V-Twin,USA,,,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
16-0200,8 Gauge Spoke Wrench Tool,https://www2.vtwinmfg.com/8-gauge-spoke-wrench-tool.html,$20.87,,All models,8 Gauge spoke wrench tool Each end of wrench fits 6.2 and 6.4 size spokes.,1 - EA,,Motorshop,Imported,1310,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
37-8377,"Black Hex Flat Cap Screw 3/8""-24 x 3/4""",https://www2.vtwinmfg.com/black-hex-flat-cap-bolt-3-8-24-x-3-4.html,$9.16,,All Models,"Black hex flat cap screw is 3/8""-24 x 3/4"" with a 7/32"" hex size.",1 - EA,,V-Twin,USA,,,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
19-0431,Rear Chain Tensioner,https://www2.vtwinmfg.com/rear-chain-tensioner.html,$170.00,,FX 1973-1984 | FL 1973-1984,LBV rear chain tensioner reduces chain vibration and frequency of adjustment by utilizing a durable urethane roller which revolves on sealed bearings mounted on chrome anchor plates.,1 - EA,,LBV Engineering,USA,571,,,"{""Size"": ""All Other""}",product_page,
